,Date,close,volume,ttm_net_eps,pe_ratio,ttm_sales_per_share,book_value_per_share,ttm_fcf_per_share,current_assets,current_ratio,current_assets___inventory,quick_ratio,total_liabilities,debt_to_equity_ratio,return_on_equity,return_on_assets,tangible_equity,return_on_tangible_equity,current_liabilities,shareholder's_equity,ttm_net_income,cash_on_hand,total_share_holder_equity,revenue,gross_profit,operating_income,ebitda,net_income,eps_earnings_per_share_diluted,ps_ratio,pb_ratio,pfcf_ratio,total_assets,Industry,Ticker,pe_ratio_industry_avg
733,2021-06-30,160.06086076825397,20442012.698412698,1.98,72.4852952,7.316666666666667,7.29,2.0833333333333335,17.44,4.383333333333334,15.503333333333334,3.896666666666667,11.98,0.6599999999999999,31.630000000000003,18.266666666666666,11.3,53.71666666666667,3.9766666666666666,18.143333333333334,4.996666666666667,12298.333333333334,18147.0,5441.666666666667,3471.6666666666665,1806.3333333333333,2089.6666666666665,1760.3333333333333,0.7000000000000001,19.56118728,19.616626983333337,68.73965277,30.130000000000003,Tech,NVDA,35.19492622011337
734,2021-09-30,207.39941286875,18011698.4375,2.5803125,69.8727628878125,8.34203125,8.1615625,2.49234375,23.29,5.38328125,21.212656250000002,4.9034375,15.701875,0.7676562499999999,37.14015625,21.46515625,13.65640625,61.434062499999996,4.30234375,20.3690625,6.50578125,17361.390625,20368.359375,6229.40625,4022.71875,2283.875,2568.234375,2222.40625,0.8809374999999999,21.503291241874997,21.9794910496875,72.01984176765625,36.07421875,Tech,NVDA,34.239183807455355
735,2021-12-31,274.870940690625,25673540.625,3.105625,75.54215336796875,9.298124999999999,9.16875,2.76765625,25.81,6.70703125,23.609375,6.13625,17.049843749999997,0.749375,40.23765625,23.30859375,16.2,62.05984375,3.885625,22.93046875,7.839218750000001,19414.8125,22928.140625,6907.4375,4494.5,2596.515625,2890.578125,2434.46875,0.9601562499999999,25.23739551453125,25.58909254828125,84.842745515,39.980312500000004,Tech,NVDA,35.77078301071429
736,2022-03-31,250.5780046548387,46677159.67741936,3.656451612903226,68.39602977548387,10.290967741935484,10.261935483870968,3.0874193548387097,27.855806451612903,6.811290322580645,25.36516129032258,6.20483870967742,17.33806451612903,0.6761290322580645,42.38645161290323,24.75774193548387,18.990967741935485,61.487741935483875,4.104516129032258,25.703548387096774,9.253225806451614,20591.870967741936,25704.25806451613,7468.806451612903,4880.967741935484,2873.548387096774,3179.0,2828.451612903226,1.1122580645161289,24.18720953677419,24.268430281935483,80.74056232612902,43.041612903225804,Tech,NVDA,35.481386242096775
737,2022-06-30,189.2067118147541,51464450.81967213,3.769344262295082,54.22945168983607,11.312295081967212,10.546065573770491,3.1495081967213117,29.334098360655737,5.756065573770492,26.347704918032786,5.176229508196721,18.460491803278686,0.700327868852459,40.135245901639344,23.36770491803279,19.799016393442624,55.89426229508197,5.16,26.415081967213112,9.555081967213114,20623.245901639344,26415.737704918032,8076.524590163935,5289.688524590164,2229.311475409836,2555.1147540983607,2071.7704918032787,0.8170491803278688,18.24508140508197,19.40486231819672,64.91250889229508,44.8755737704918,Tech,NVDA,31.044403602646366
738,2009-03-31,11.90887737,59050200.0,0.988645906,15.57299316,5.929100207,6.29,1.725952658,38.0,2.79,36.89,2.71,24.57,0.67,15.07628005,8.811043813,26.19856609,25.36475491,13.6,36.78,5.889843542,33149.17851,37114.04558,8180.155554,5433.768596,1728.004075,2194.268946,1515.764092,0.257872993,2.665818038,2.366485397,3.585266478,63.56989322,Tech,CSCO,10.749064623333334
739,2009-06-30,13.239751468095239,50131592.06349207,0.987544614,15.971344853333333,5.933099548333334,6.3966666666666665,1.675480198,40.22666666666667,3.07,39.17,2.9966666666666666,26.463333333333335,0.7166666666666667,15.06258149,8.808168259666667,26.112421143333332,26.21457815,13.106666666666666,37.099999999999994,5.871837633999999,33417.05950333333,37208.68186,8168.051851333334,5297.256198666666,1647.3346916666667,2086.7563153333335,1403.9213639999998,0.23929099766666667,2.6698059713333335,2.3691504256666667,60.775746952666665,64.33988287999999,Tech,CSCO,9.925217736084656
740,2009-09-30,15.3005239215625,51441696.875,0.9824041765,16.0318307740625,5.94487785653125,6.6075,1.564771364,43.20375,3.2296875000000003,42.1409375,3.153125,28.74875,0.753125,15.0184451546875,8.77941314159375,25.959793258125,26.8396973846875,13.385,38.191874999999996,5.8125861805625005,34502.5625,38188.53125,8406.78125,5381.25,1510.53125,2000.84375,1172.78125,0.20375000000000001,2.64343122896875,2.3490463355625,37.473743949062495,65.81135463125,Tech,CSCO,10.750565782700892
741,2009-12-31,16.84361380375,58352009.375,0.98,15.95918367,5.95,6.8671875,1.52,44.52125,3.345,43.4346875,3.2584375,28.924999999999997,0.73375,14.9865016325,8.7289420199375,25.658014937187502,25.06469526375,13.331875,39.565937500000004,5.7427787786875,35239.875,39562.28125,8853.9375,5741.21875,1895.75,2357.40625,1544.3125,0.2621875,2.628571429,2.337817638,10.28947368,67.8895336715625,Tech,CSCO,12.34351059642857
742,2010-03-31,17.521697373278688,69627663.93442623,0.9937704918032787,15.966630979180326,6.039508196721312,7.152786885245901,0.7350819672131148,48.445573770491805,3.455081967213115,47.26606557377049,3.371967213114754,32.93262295081967,0.8026229508196722,15.276065573770492,8.730655737704918,24.786393442622952,24.72032786885246,14.020655737704917,41.0627868852459,5.960983606557377,38307.065573770495,41062.91803278688,9567.688524590163,6193.704918032787,2293.377049180328,2780.2131147540986,1832.4426229508197,0.3137704918032787,2.6272448541803275,2.2469210087213116,32.14106988688525,73.99540983606558,Tech,CSCO,6.3789988548243555
743,2010-06-30,17.619899174444445,51886579.365079366,1.0733333333333335,16.818828826666667,6.226666666666667,7.52,0.22666666666666666,49.88666666666667,2.9600000000000004,48.64666666666666,2.8866666666666663,35.25,0.8200000000000001,16.37,9.213333333333333,23.976666666666667,27.19,17.096666666666668,43.07666666666667,6.63,39283.333333333336,43078.666666666664,10183.666666666666,6530.666666666667,2353.3333333333335,2839.6666666666665,2079.0,0.35333333333333333,2.9009450709999998,2.401063379666667,99.07543859666666,78.32666666666667,Tech,CSCO,13.564409705986392
744,2010-09-30,15.75966677125,42080432.8125,1.1771875,14.75879146390625,6.60234375,7.77421875,0.27765625,50.8753125,2.67984375,49.5715625,2.6165624999999997,36.38734375,0.8234375,17.8309375,9.93375,24.143124999999998,30.564375000000002,18.97078125,44.145625,7.4878124999999995,39613.265625,44142.921875,10682.4375,6739.515625,2331.5625,2899.96875,2019.328125,0.34984375,2.62828703690625,2.226273825359375,74.25707720390625,80.52625,Tech,CSCO,16.43179480825893
745,2010-12-31,15.0844901059375,43799579.6875,1.31078125,12.467580215,7.045625,7.9509375,0.30640625,50.74140625,2.7439062499999998,49.27703125,2.67046875,35.82203125,0.803125,18.202499999999997,10.0490625,24.635625,32.244375000000005,18.48421875,44.56546875,7.8640625,39232.125,44560.46875,10778.21875,6767.46875,2342.46875,2915.8125,1931.640625,0.34,2.314295221171875,2.04904497071875,53.44255514609375,80.38421875,Tech,CSCO,16.303711252709824
746,2011-03-31,13.790514268548387,45942122.58064516,1.3261290322580646,11.624215998064516,7.3187096774193545,8.179354838709678,1.184193548387097,51.534516129032255,2.8003225806451613,49.950322580645164,2.720322580645161,35.983870967741936,0.79,17.35741935483871,9.59032258064516,25.701290322580647,31.232903225806453,18.3841935483871,45.37064516129032,7.686451612903226,39808.354838709674,45366.32258064516,10517.645161290322,6420.354838709677,1899.1612903225807,2542.935483870968,1652.9354838709678,0.29258064516129034,2.1082328701935484,1.8866619706774193,24.388499298935482,81.34774193548388,Tech,CSCO,19.201404258497696
747,2011-06-30,11.757392096349207,108593458.73015873,1.2826984126984127,10.35484781852381,7.50968253968254,8.478412698412699,1.6373015873015873,54.20634920634921,3.233174603174603,52.712380952380954,3.1463492063492065,37.55587301587302,0.8036507936507937,16.188253968253967,8.963174603174602,27.15015873015873,28.81126984126984,16.871904761904762,46.72746031746031,7.313809523809525,42370.80952380953,46723.46031746032,10720.285714285714,6532.650793650793,2024.5873015873017,2633.777777777778,1716.2063492063492,0.3109523809523809,1.7726804312698414,1.5712352845714286,8.130238797619048,84.28015873015872,Tech,CSCO,18.895141278165532
748,2011-09-30,11.214816584625,88910650.0,1.194375,9.8475724613125,7.680000000000001,8.6625,1.615625,56.595625,3.3200000000000003,55.128125,3.23,39.30875,0.830625,14.59625,8.0725,27.8125,25.50875,17.0725,47.244375,6.70875,44204.375,47242.4375,11092.1875,6797.875,1683.1875,2324.9375,1411.6875,0.26125000000000004,1.5321793913750001,1.3581424320625,7.276858428125,86.553125,Tech,CSCO,13.946694780799106
749,2011-12-31,12.871707446666665,53802385.71428572,1.1533333333333333,11.000424785333333,7.856666666666667,8.76,1.7000000000000002,57.25666666666667,3.2766666666666664,55.68333333333333,3.1866666666666665,39.78,0.84,13.7,7.533333333333333,27.98,23.536666666666665,17.476666666666667,47.22666666666667,6.39,44453.666666666664,47229.0,11235.666666666666,6880.333333333333,1958.6666666666667,2597.0,1595.3333333333333,0.2966666666666667,1.6132552346666666,1.4474115043333333,7.451726190666666,87.00666666666667,Tech,CSCO,12.214564844904762
750,2012-03-31,14.341758804677418,36395682.258064516,1.2380645161290322,11.227471948387098,8.102903225806452,9.040645161290323,1.8245161290322582,58.645161290322584,3.3409677419354837,57.04548387096774,3.250967741935484,39.91258064516129,0.8196774193548387,14.295483870967741,7.833225806451613,29.490000000000002,24.126129032258063,17.55483870967742,48.60548387096774,6.787096774193548,45982.645161290326,48603.3870967742,11439.58064516129,7008.548387096775,2564.967741935484,3147.3548387096776,2051.3548387096776,0.3774193548387097,1.713330576419355,1.5356480367096776,7.610584213096775,88.51806451612903,Tech,CSCO,12.711241496451615
751,2012-06-30,13.039395075079366,42643980.952380955,1.327777777777778,10.883333333333333,8.299206349206349,9.419365079365079,1.8531746031746033,60.6036507936508,3.513333333333333,59.08190476190476,3.423333333333334,39.84666666666667,0.7826984126984128,14.946666666666667,8.214285714285714,31.58920634920635,24.78063492063492,17.272380952380953,50.71015873015873,7.245714285714286,47881.84126984127,50707.206349206346,11568.63492063492,7135.984126984127,2744.9206349206347,3354.6507936507937,2170.3968253968255,0.4,1.740656972888889,1.5338732016031746,7.795945254015873,90.55000000000001,Tech,CSCO,12.976234404861676
752,2012-09-30,12.913807113015872,39902817.46031746,1.4433333333333334,8.790156599333335,8.450000000000001,9.633333333333333,1.9033333333333333,61.69,3.5200000000000005,60.086666666666666,3.43,40.233333333333334,0.7833333333333333,15.793333333333331,8.74,32.30666666666667,25.746666666666666,17.526666666666667,51.32666666666667,7.813333333333333,48614.666666666664,51326.666666666664,11656.0,7113.0,2497.3333333333335,2969.0,1999.6666666666667,0.37333333333333335,1.4918398493333334,1.3083320336666668,6.6339354896666665,91.55666666666667,Tech,CSCO,12.971409531900225
753,2012-12-31,13.694301343548387,32858754.83870968,1.5296774193548388,7.995519208467742,8.599193548387097,9.838709677419354,1.9498387096774195,59.2716129032258,3.4172580645161292,57.57854838709678,3.3206451612903227,40.11612903225806,0.7701612903225806,16.269032258064517,9.092258064516129,30.00564516129032,26.758709677419354,17.32,52.225806451612904,8.251612903225807,46258.645161290326,52226.8064516129,11813.0,7186.8387096774195,2556.1612903225805,3095.6290322580644,2032.725806451613,0.37983870967741934,1.4224479271451613,1.2431706380483871,6.273424361919354,92.34193548387097,Tech,CSCO,14.09743102362903
754,2013-03-31,15.489023780166667,33903066.666666664,1.6735,8.50681868725,8.728,10.2515,1.9925,59.743,3.38,58.1175,3.2929999999999997,40.5315,0.747,17.201,9.719,29.9865,29.0,17.656,54.5395,8.984,45894.4,54536.6,12020.3,7306.6,2740.7,3357.0,2775.15,0.52,1.63329361105,1.3891662541,7.151812366650001,95.071,Tech,CSCO,12.844577881869048
755,2013-06-30,16.72276309078125,31374140.625,1.779375,8.67183908015625,8.8684375,10.600624999999999,2.03625,61.1828125,3.078125,59.675000000000004,3.0046875,40.4825,0.7203125,17.761875,10.1315625,31.3615625,30.7915625,19.990937499999998,56.363437499999996,9.5234375,47040.125,56360.40625,12175.4375,7453.25,2889.40625,3507.71875,2706.59375,0.5046875,1.73975611803125,1.4555147704687499,7.57717965025,96.839375,Tech,CSCO,13.037056384638394
756,2013-09-30,18.58542510890625,40140401.5625,1.839375,9.735136646687499,9.011875,10.873750000000001,2.155,64.110625,2.959375,62.640625,2.8893750000000002,41.4515625,0.71,17.81,10.26875,33.101875,31.6853125,21.676875,58.3290625,9.8596875,49502.4375,58327.0625,12347.90625,7403.375,2858.0,3470.4375,2341.5,0.43374999999999997,1.98819111403125,1.6471431831874999,8.30159543646875,99.7771875,Tech,CSCO,13.207878474062499
757,2013-12-31,16.684875443125,35581596.875,1.8471875,9.62966229734375,9.06,10.995625,2.235625,63.777499999999996,2.92234375,62.3075,2.8523437499999997,41.91265625,0.71,17.400000000000002,10.11140625,32.1828125,31.360625,21.82703125,58.989062499999996,9.922343750000001,49066.734375,58987.703125,12204.3125,7385.4375,2584.015625,3181.484375,2094.46875,0.38796875,1.9638693430625,1.61832665409375,7.963265774046875,100.90171875,Tech,CSCO,14.194664614375
758,2014-03-31,16.792293236557377,38811721.31147541,1.6301639344262295,10.371656603278689,8.955081967213115,10.872295081967213,2.204098360655738,61.41639344262295,2.732622950819672,59.893934426229514,2.6626229508196717,42.1644262295082,0.7427868852459016,15.196229508196721,8.839344262295082,29.329016393442622,27.816885245901638,22.52344262295082,57.05426229508197,8.762131147540984,47456.08196721312,57056.54098360656,11475.16393442623,6452.245901639344,1938.27868852459,2543.0491803278687,1624.1967213114754,0.3044262295081967,1.8742087802622949,1.5437199831639343,7.615432897114754,99.22524590163934,Tech,CSCO,16.71653415918033
759,2014-06-30,18.266687726190476,23566717.46031746,1.4933333333333334,11.630986253333335,8.873333333333333,10.873333333333333,2.2133333333333334,63.09,3.1966666666666668,61.553333333333335,3.12,44.82000000000001,0.8066666666666666,13.853333333333333,7.963333333333333,28.276666666666667,25.976666666666667,19.993333333333332,55.89333333333333,7.976666666666667,49334.333333333336,55892.0,11415.0,6654.333333333333,2250.3333333333335,2859.6666666666665,1930.3333333333333,0.37,1.9565509253333333,1.5963851263333333,7.841869969,100.71666666666667,Tech,CSCO,18.624235277142855
760,2014-09-30,19.42507728984375,22334157.8125,1.4865625,12.6974891728125,8.8796875,11.028125,2.1709375,66.140625,3.4175,64.57124999999999,3.3375,47.6021875,0.843125,13.7721875,7.7709375000000005,28.837500000000002,26.5234375,19.3665625,56.364374999999995,7.8603125,51522.28125,56363.65625,12077.875,7267.84375,2633.21875,3254.34375,2224.3125,0.4265625,2.1258423352499998,1.71132241053125,8.70674230475,103.9665625,Tech,CSCO,21.058743583214287
761,2014-12-31,20.08994144203125,30117840.625,1.4771874999999999,12.998436998125,8.98609375,11.09640625,2.12078125,66.65515625,3.33875,65.0075,3.25875,47.673281249999995,0.8371875,13.7075,7.59265625,29.23609375,26.773125,19.97015625,56.6984375,7.7475000000000005,52095.140625,56695.59375,12285.25,7358.875,2463.828125,3073.25,1978.578125,0.37875,2.13715709809375,1.730453562453125,9.05380510296875,104.37171875,Tech,CSCO,24.680436234754463
762,2015-03-31,22.057384428524593,36383985.24590164,1.5977049180327867,12.61188077590164,9.187868852459015,11.234426229508198,2.11,67.39475409836065,3.3637704918032787,65.57360655737705,3.2703278688524593,47.21295081967213,0.8232786885245902,14.725409836065573,8.054426229508197,30.17049180327869,28.598524590163933,20.039836065573773,57.39885245901639,8.335245901639345,52722.0,57399.229508196724,12037.311475409837,7169.672131147541,2530.1967213114754,3150.032786885246,2210.44262295082,0.42393442622950817,2.1901484556065576,1.7912683318688525,9.539740501540983,104.61180327868853,Tech,CSCO,22.099921082388757
763,2015-06-30,22.64225796253968,27528906.34920635,1.6933333333333331,13.021888723333333,9.346666666666668,11.466666666666669,2.0833333333333335,68.84666666666666,3.1166666666666667,67.04333333333332,3.0366666666666666,47.31666666666667,0.8133333333333334,15.416666666666666,8.426666666666666,31.406666666666666,29.496666666666666,22.17666666666667,58.46333333333333,8.823333333333334,53953.333333333336,58466.333333333336,12070.0,7380.0,2824.0,3414.0,2423.6666666666665,0.4666666666666666,2.3596039473333335,1.923148042,10.593935784666666,105.77999999999999,Tech,CSCO,20.490165350226757
764,2015-09-30,21.48282936234375,19100562.5,1.723125,13.1520626275,9.4884375,11.674687500000001,2.1618749999999998,71.98125,3.0784374999999997,70.3065625,3.0084375,51.5078125,0.8690625000000001,15.4475,8.414375000000001,32.4990625,29.0634375,23.355,59.4075,8.955937500000001,58354.53125,59406.5625,12600.3125,7661.5,2896.125,3514.03125,2359.5625,0.47,2.38852647059375,1.94124913809375,10.4935316784375,110.90875,Tech,CSCO,20.545128808772322
765,2015-12-31,22.129363298281252,20657975.0,1.8153125,12.656908449374999,9.6121875,11.779375,2.249375,73.750625,3.274375,72.21249999999999,3.2043749999999998,52.43625,0.87375,15.944999999999999,8.6490625,32.8271875,29.5553125,22.5503125,59.893750000000004,9.37375,59556.96875,59889.4375,12737.34375,7797.96875,3010.9375,3564.6875,2391.84375,0.4765625,2.38833460265625,1.94894356521875,10.2065295665625,112.32,Tech,CSCO,19.814108798794642
766,2016-03-31,20.792184173606557,34285854.09836066,1.9701639344262296,10.429639792459017,9.663770491803279,11.972131147540985,2.407704918032787,74.67983606557378,3.3086885245901643,73.27245901639344,3.245573770491803,51.76934426229508,0.8531147540983607,16.936065573770495,9.148032786885246,33.35393442622951,31.031639344262295,22.581967213114755,60.6027868852459,10.09639344262295,59980.04918032787,60599.852459016394,12162.16393442623,7556.5901639344265,3227.032786885246,3727.8360655737706,2923.6721311475408,0.5763934426229508,2.116112384639344,1.7095909533606557,8.535584813803279,112.36901639344262,Tech,CSCO,21.953524911522248
